Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
19.6737510939774,TrainWagon.518,Input@TrainSink,82.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'TrainWagon.518' initiating transfer from '[Node] Input@TrainSink' into object 'TrainSink'.
19.6737510939774,TrainWagon.518,Input@TrainSink,82.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'TrainWagon.518' initiating transfer from '[Node] Input@TrainSink' into station location 'TrainSink.InputBuffer'.
19.6737510939774,TrainWagon.518,TrainSink,54.OnEnteredInputBuffer,[Begin],Process 'OnEnteredInputBuffer' initiated.
19.6737510939774,TrainWagon.518,TrainSink,54.OnEnteredInputBuffer,[Delay] TransferInTime,Delaying token for '0' Hours until time '19.6737510939774' Hours.
19.6737510939774,TrainWagon.518,TrainSink,54.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'TrainWagon.518' ending transfer into station 'TrainSink.InputBuffer'.
19.6737510939774,TrainWagon.518,BasicNode1,40.OnExited,[Begin],Process 'OnExited' initiated.
19.6737510939774,TrainWagon.518,BasicNode1,40.OnExited,[Fire] ExitedEvent,Firing event 'BasicNode1.Exited'.
19.6737510939774,TrainWagon.518,BasicNode1,40.OnExited,[End],Process 'OnExited' ended.
19.6737510939774,TrainWagon.518,Input@TrainSink,40.OnExited,[Begin],Process 'OnExited' initiated.
19.6737510939774,TrainWagon.518,Input@TrainSink,40.OnExited,[Fire] ExitedEvent,Firing event 'Input@TrainSink.Exited'.
19.6737510939774,TrainWagon.518,Input@TrainSink,40.OnExited,[End],Process 'OnExited' ended.
19.6737510939774,TrainWagon.518,TrainSink,54.OnEnteredInputBuffer,[Execute] DestroyingEntity_AddOnProcess,Executing process 'TrainSink_DestroyingEntity'.
19.6737510939774,TrainWagon.518,Model,40.TrainSink_DestroyingEntity,[Begin],Process 'TrainSink_DestroyingEntity' initiated.
19.6737510939774,TrainWagon.518,Model,40.TrainSink_DestroyingEntity,[Decide] WasLoaded,Token branching on condition 'MyContainerEntity.FlowContainer.Contents.Weight>0'.
19.6737510939774,TrainWagon.518,Model,40.TrainSink_DestroyingEntity,[Decide] WasLoaded,Token sent to 'True' exit.
19.6737510939774,TrainWagon.518,Model,40.TrainSink_DestroyingEntity,[Tally] TimeInSys,Recorded '1' observation(s) of value '3.5214125' for tally statistic 'Tally_TrainTimeInSystem'.
19.6737510939774,TrainWagon.518,Model,40.TrainSink_DestroyingEntity,[End],Process 'TrainSink_DestroyingEntity' ended.
19.6737510939774,TrainWagon.518,TrainSink,54.OnEnteredInputBuffer,[Tally] EntityTimeInSystem,Recorded '1' observation(s) of value '3.5214125' Hours for tally statistic 'TrainSink.TimeInSystem'.
19.6737510939774,TrainWagon.518,TrainSink,54.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'TrainWagon.518'.
19.6737510939774,TrainWagon.518,TrainWagon.518,40.OnDestroying,[Begin],Process 'OnDestroying' initiated.
19.6737510939774,TrainWagon.518,TrainWagon.518,40.OnDestroying,[Assign] ToDisableContainerLevelMonitoring,Assigning state variable 'TrainWagon.518.OnFlowContainerEmpty.Enabled' the value '0' .
19.6737510939774,TrainWagon.518,TrainWagon.518,40.OnDestroying,[End],Process 'OnDestroying' ended.
19.6737510939774,--,--,--,--,Object 'LAC.526' destroyed.
19.6737510939774,--,--,--,--,Object 'TrainWagon.518' destroyed.
19.6737510939774, ,TrainSink,54.OnEnteredInputBuffer,[End],Process 'OnEnteredInputBuffer' ended.
19.6737510939774, ,TimePath1,67.OnReachedEnd,[End],Process 'OnReachedEnd' ended.
19.6737510939774, ,BasicNode1,72.OnEntered,[End],Process 'OnEntered' ended.
19.6737510939774, ,Input@TrainSink,82.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'LACGenServer.Processing.CurrentCapacity' the value '0' .
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'False' exit.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Decide] IfOffShift,Token branching on condition '(Capacity.Previous>0)&&(Capacity<=0)'.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Decide] IfOffShift,Token sent to 'True' exit.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Suspend] Processing,Suspending process 'LACGenServer.OnEnteredProcessing'.
19.7502777777778,--,--,--,--,The number of suspensions applied to process 'LACGenServer.OnEnteredProcessing' is now '1'.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[Execute] OffShift_AddOnProcess,Executing process 'LACGenServer_OffShift'.
19.7502777777778,LACGenServer,Model,72.LACGenServer_OffShift,[Begin],Process 'LACGenServer_OffShift' initiated.
19.7502777777778,LACGenServer,Model,72.LACGenServer_OffShift,[Assign] FlowOff,Assigning state variable 'Output@LAC_Input.FlowRegulator.Enabled' the value '0' .
19.7502777777778,LACGenServer,Model,72.LACGenServer_OffShift,[End],Process 'LACGenServer_OffShift' ended.
19.7502777777778,LACGenServer,LACGenServer,82.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'HAC1GenServer.Processing.CurrentCapacity' the value '0' .
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'False' exit.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Decide] IfOffShift,Token branching on condition '(Capacity.Previous>0)&&(Capacity<=0)'.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Decide] IfOffShift,Token sent to 'True' exit.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Suspend] Processing,Suspending process 'HAC1GenServer.OnEnteredProcessing'.
19.7502777777778,--,--,--,--,The number of suspensions applied to process 'HAC1GenServer.OnEnteredProcessing' is now '1'.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[Execute] OffShift_AddOnProcess,Executing process 'HAC1GenServer_OffShift'.
19.7502777777778,HAC1GenServer,Model,72.HAC1GenServer_OffShift,[Begin],Process 'HAC1GenServer_OffShift' initiated.
19.7502777777778,HAC1GenServer,Model,72.HAC1GenServer_OffShift,[Assign] FlowOff,Assigning state variable 'Output@HAC1_Input.FlowRegulator.Enabled' the value '0' .
19.7502777777778,HAC1GenServer,Model,72.HAC1GenServer_OffShift,[End],Process 'HAC1GenServer_OffShift' ended.
19.7502777777778,HAC1GenServer,HAC1GenServer,82.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'HAC2GenServer.Processing.CurrentCapacity' the value '0' .
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'False' exit.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Decide] IfOffShift,Token branching on condition '(Capacity.Previous>0)&&(Capacity<=0)'.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Decide] IfOffShift,Token sent to 'True' exit.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Suspend] Processing,Suspending process 'HAC2GenServer.OnEnteredProcessing'.
19.7502777777778,--,--,--,--,The number of suspensions applied to process 'HAC2GenServer.OnEnteredProcessing' is now '1'.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[Execute] OffShift_AddOnProcess,Executing process 'HAC2GenServer_OffShift'.
19.7502777777778,HAC2GenServer,Model,72.HAC2GenServer_OffShift,[Begin],Process 'HAC2GenServer_OffShift' initiated.
19.7502777777778,HAC2GenServer,Model,72.HAC2GenServer_OffShift,[Assign] FlowOff,Assigning state variable 'Output@HAC2_Input.FlowRegulator.Enabled' the value '0' .
19.7502777777778,HAC2GenServer,Model,72.HAC2GenServer_OffShift,[End],Process 'HAC2GenServer_OffShift' ended.
19.7502777777778,HAC2GenServer,HAC2GenServer,82.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
19.7502777777778,--,--,--,--,Object 'LAC.529' destroyed.
19.7502777777778,--,--,--,--,Object 'LAC.530' destroyed.
19.7502777777778,--,--,--,--,Object 'LAC.552' destroyed.
19.7502777777778, ,LCV_9001H,81.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,LCV_9002H,57.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,Input@LAC_ROMPAD,91.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
19.7502777777778,--,--,--,--,Object 'HAC.531' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.534' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.536' destroyed.
19.7502777777778, ,HCV_9001H,42.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,FlowNode1,79.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,FlowNode4,69.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778,HAC.539,Input@HAC_Feeder,63.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
19.7502777777778,--,--,--,--,Object 'LAC.532' destroyed.
19.7502777777778,--,--,--,--,Object 'LAC.535' destroyed.
19.7502777777778,--,--,--,--,Object 'LAC.537' destroyed.
19.7502777777778,--,--,--,--,Object 'LAC.528' destroyed.
19.7502777777778,--,--,--,--,Object 'LAC.538' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.539' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.540' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.541' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.542' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.543' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.544' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.545' destroyed.
19.7502777777778,--,--,--,--,Object 'HAC.546' destroyed.
19.7502777777778,--,--,--,--,Object 'Washed.547' destroyed.
19.7502777777778,--,--,--,--,Object 'Washed.548' destroyed.
19.7502777777778, ,Input@Optional_ROMPAD,70.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
19.7502777777778, ,Optional_ROMPAD,75.OnEnteredFlowContainer,[End],Process 'OnEnteredFlowContainer' ended.
19.7502777777778, ,Output@Optional_ROMPAD,52.OnEnteredFromAssociatedObject,[End],Process 'OnEnteredFromAssociatedObject' ended.
19.7502777777778, ,FlowNode4_1,24.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,FlowNode4,66.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,Input@LAC_Feeder,73.OnEnteredToAssociatedObject,[End],Process 'OnEnteredToAssociatedObject' ended.
19.7502777777778, ,HAC_Feeder,74.OnEnteredFlowContainer,[End],Process 'OnEnteredFlowContainer' ended.
19.7502777777778, ,Output@HAC_Feeder,68.OnEnteredFromAssociatedObject,[End],Process 'OnEnteredFromAssociatedObject' ended.
19.7502777777778, ,CV_1301H,78.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,CV_1301T,47.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,CV_2301H,56.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,CV_2301T,51.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,HAC_Washing,35.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,CV_3301H,48.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,CV_3301T,80.OnEntered,[End],Process 'OnEntered' ended.
19.7502777777778, ,FlowNode8,37.OnEntered,[End],Process 'OnEntered' ended.
19.8275152886083,--,--,--,--,Firing event 'LAC_Feeder.WeightLevelFallingBelowMidMark.Event'.
19.8275152886083,LAC_Feeder,LAC_Feeder,37.OnFlowContainerLevelFallingBelowMidMark,[Begin],Process 'OnFlowContainerLevelFallingBelowMidMark' initiated.
19.8275152886083,LAC_Feeder,LAC_Feeder,37.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9001H.FlowRegulator.Enabled' the value '1' .
19.8275152886083,LAC_Feeder,LAC_Feeder,37.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9003H.FlowRegulator.Enabled' the value '1' .
19.8275152886083,LAC.389,LCV_9003H,76.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.553' initiating transfer from '[FreeSpace] Model' into node 'FlowNode4_1'.
19.8275152886083,LAC.553,FlowNode4_1,80.OnEntered,[Begin],Process 'OnEntered' initiated.
19.8275152886083,LAC.553,FlowNode4_1,80.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'LAC.553' to location type 'OutboundLink' using flow regulator 'FlowNode4_1.FlowRegulator'.
19.8275152886083,LAC_Feeder,LAC_Feeder,37.OnFlowContainerLevelFallingBelowMidMark,[Assign] OnTankLevelFallingBelowMidMarkAssignments,Assigning state variable 'LCV_9002H.FlowRegulator.Enabled' the value '0' .
19.8275152886083,LAC_Feeder,LAC_Feeder,37.OnFlowContainerLevelFallingBelowMidMark,[End],Process 'OnFlowContainerLevelFallingBelowMidMark' ended.
19.8275152886083,LAC.553,FlowNode4_1,80.OnEntered,[Transfer] ToOutboundLink,Entity 'LAC.554' initiating transfer from '[FreeSpace] Model' into node 'Input@LAC_Feeder'.
19.8275152886083,LAC.554,Input@LAC_Feeder,37.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
19.8275152886083,LAC.554,Input@LAC_Feeder,37.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'LAC.554' initiating transfer from '[Node] Input@LAC_Feeder' into object 'LAC_Feeder'.
19.8275152886083,LAC.554,Input@LAC_Feeder,37.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'LAC.554' to location type 'Container' using flow regulator 'Input@LAC_Feeder.FlowRegulator'.
20,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '29833.92' Metric Tons for tally statistic 'Tally_Stockpile1Contents'.
20,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '15499.3611102922' Metric Tons for tally statistic 'Tally_Stockpile2Contents'.
20,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '0' Metric Tons for tally statistic 'Tally_HAC_ROMContents'.
20,Model,Model,1.TallyStockpileContents,[Tally] Contents,Recorded '1' observation(s) of value '33631.9888888889' Metric Tons for tally statistic 'Tally_LAC_ROMContents'.
20,Model,Model,1.TallyStockpileContents,[Delay] 1Hour,Delaying token for '1' Hours until time '21' Hours.
20,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token branching on condition 'UC_Stockpile.FlowContainer.Contents.Weight > UCStockpile_Max'.
20,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Decide] LargerthanMax?,Token sent to 'False' exit.
20,UC_Stockpile,Model,6.HourlyTally_ProcessName,[Delay] Delay1Hour,Delaying token for '1' Hours until time '21' Hours.
20.0002777777778,LW1GenServer,LW1GenServer,48.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
20.0002777777778,LW1GenServer,LW1GenServer,48.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'LW1GenServer.Processing.CurrentCapacity' the value '1' .
20.0002777777778,LW1GenServer,LW1GenServer,48.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
20.0002777777778,LW1GenServer,LW1GenServer,48.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'True' exit.
20.0002777777778,LW1GenServer,LW1GenServer,48.OnCapacityChanged,[Resume] Processing,Resuming process 'LW1GenServer.OnEnteredProcessing'.
20.0002777777778,--,--,--,--,The number of suspensions applied to process 'LW1GenServer.OnEnteredProcessing' is now '0'.
20.0002777777778,LW1GenServer,LW1GenServer,48.OnCapacityChanged,[Execute] OnShift_AddOnProcess,Executing process 'LW1GenServer_OnShift'.
20.0002777777778,LW1GenServer,Model,35.LW1GenServer_OnShift,[Begin],Process 'LW1GenServer_OnShift' initiated.
20.0002777777778,LW1GenServer,Model,35.LW1GenServer_OnShift,[Assign] FlowOn,Assigning state variable 'Output@LW1_Input.FlowRegulator.Enabled' the value '1' .
20.0002777777778,UC.289,Output@LW1_Input,11.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'UC.555' initiating transfer from '[FreeSpace] Model' into node 'FlowNode12'.
20.0002777777778,UC.555,FlowNode12,51.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.555,FlowNode12,51.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.555' to location type 'OutboundLink' using flow regulator 'FlowNode12.FlowRegulator'.
20.0002777777778,LW1GenServer,Model,35.LW1GenServer_OnShift,[End],Process 'LW1GenServer_OnShift' ended.
20.0002777777778,LW1GenServer,LW1GenServer,48.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
20.0002777777778,LW2GenServer,LW2GenServer,48.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
20.0002777777778,LW2GenServer,LW2GenServer,48.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'LW2GenServer.Processing.CurrentCapacity' the value '1' .
20.0002777777778,LW2GenServer,LW2GenServer,48.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
20.0002777777778,LW2GenServer,LW2GenServer,48.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'True' exit.
20.0002777777778,LW2GenServer,LW2GenServer,48.OnCapacityChanged,[Resume] Processing,Resuming process 'LW2GenServer.OnEnteredProcessing'.
20.0002777777778,--,--,--,--,The number of suspensions applied to process 'LW2GenServer.OnEnteredProcessing' is now '0'.
20.0002777777778,LW2GenServer,LW2GenServer,48.OnCapacityChanged,[Execute] OnShift_AddOnProcess,Executing process 'LW2GenServer_OnShift'.
20.0002777777778,LW2GenServer,Model,35.LW2GenServer_OnShift,[Begin],Process 'LW2GenServer_OnShift' initiated.
20.0002777777778,LW2GenServer,Model,35.LW2GenServer_OnShift,[Assign] FlowOn,Assigning state variable 'Output@LW2_Input.FlowRegulator.Enabled' the value '1' .
20.0002777777778,UC.290,Output@LW2_Input,12.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'UC.556' initiating transfer from '[FreeSpace] Model' into node 'FlowNode12'.
20.0002777777778,UC.556,FlowNode12,56.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.556,FlowNode12,56.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.556' to location type 'OutboundLink' using flow regulator 'FlowNode12.FlowRegulator'.
20.0002777777778,LW2GenServer,Model,35.LW2GenServer_OnShift,[End],Process 'LW2GenServer_OnShift' ended.
20.0002777777778,LW2GenServer,LW2GenServer,48.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
20.0002777777778,LWDevGenServer,LWDevGenServer,48.OnCapacityChanged,[Begin],Process 'OnCapacityChanged' initiated.
20.0002777777778,LWDevGenServer,LWDevGenServer,48.OnCapacityChanged,[Assign] ProcessingCapacity,Assigning state variable 'LWDevGenServer.Processing.CurrentCapacity' the value '1' .
20.0002777777778,LWDevGenServer,LWDevGenServer,48.OnCapacityChanged,[Decide] IfOnShift,Token branching on condition '(Capacity.Previous==0)&&(Capacity>0)'.
20.0002777777778,LWDevGenServer,LWDevGenServer,48.OnCapacityChanged,[Decide] IfOnShift,Token sent to 'True' exit.
20.0002777777778,LWDevGenServer,LWDevGenServer,48.OnCapacityChanged,[Resume] Processing,Resuming process 'LWDevGenServer.OnEnteredProcessing'.
20.0002777777778,--,--,--,--,The number of suspensions applied to process 'LWDevGenServer.OnEnteredProcessing' is now '0'.
20.0002777777778,LWDevGenServer,LWDevGenServer,48.OnCapacityChanged,[Execute] OnShift_AddOnProcess,Executing process 'LWDevGenServer_OnShift'.
20.0002777777778,LWDevGenServer,Model,35.LWDevGenServer_OnShift,[Begin],Process 'LWDevGenServer_OnShift' initiated.
20.0002777777778,LWDevGenServer,Model,35.LWDevGenServer_OnShift,[Assign] FlowOn,Assigning state variable 'Output@LWDev_Input.FlowRegulator.Enabled' the value '1' .
20.0002777777778,UC.291,Output@LWDev_Input,13.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'UC.557' initiating transfer from '[FreeSpace] Model' into node 'FlowNode12'.
20.0002777777778,UC.557,FlowNode12,47.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.557,FlowNode12,47.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.557' to location type 'OutboundLink' using flow regulator 'FlowNode12.FlowRegulator'.
20.0002777777778,LWDevGenServer,Model,35.LWDevGenServer_OnShift,[End],Process 'LWDevGenServer_OnShift' ended.
20.0002777777778,LWDevGenServer,LWDevGenServer,48.OnCapacityChanged,[End],Process 'OnCapacityChanged' ended.
20.0002777777778,UC.555,FlowNode12,51.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.558' initiating transfer from '[FreeSpace] Model' into node 'DCV_1701H'.
20.0002777777778,UC.558,DCV_1701H,48.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.558,DCV_1701H,48.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.558' to location type 'OutboundLink' using flow regulator 'DCV_1701H.FlowRegulator'.
20.0002777777778,UC.555,FlowNode12,51.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.559' initiating transfer from '[FreeSpace] Model' into node 'DCV_1702H'.
20.0002777777778,UC.559,DCV_1702H,35.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.559,DCV_1702H,35.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.559' to location type 'OutboundLink' using flow regulator 'DCV_1702H.FlowRegulator'.
20.0002777777778,UC.558,DCV_1701H,48.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.560' initiating transfer from '[FreeSpace] Model' into node 'DCV_1701T'.
20.0002777777778,UC.560,DCV_1701T,78.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.560,DCV_1701T,78.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.560' to location type 'OutboundLink' using flow regulator 'DCV_1701T.FlowRegulator'.
20.0002777777778,UC.559,DCV_1702H,35.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.561' initiating transfer from '[FreeSpace] Model' into node 'DCV_1702T'.
20.0002777777778,UC.561,DCV_1702T,68.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.561,DCV_1702T,68.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.561' to location type 'OutboundLink' using flow regulator 'DCV_1702T.FlowRegulator'.
20.0002777777778,UC.560,DCV_1701T,78.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.562' initiating transfer from '[FreeSpace] Model' into node 'Input@UC_Stockpile'.
20.0002777777778,UC.562,Input@UC_Stockpile,74.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
20.0002777777778,UC.562,Input@UC_Stockpile,74.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.562' initiating transfer from '[Node] Input@UC_Stockpile' into object 'UC_Stockpile'.
20.0002777777778,UC.562,Input@UC_Stockpile,74.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'UC.562' to location type 'Container' using flow regulator 'Input@UC_Stockpile.FlowRegulator'.
20.0002777777778,UC.561,DCV_1702T,68.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.563' initiating transfer from '[FreeSpace] Model' into node 'Input@UC_Stockpile'.
20.0002777777778,UC.563,Input@UC_Stockpile,73.OnEnteredToAssociatedObject,[Begin],Process 'OnEnteredToAssociatedObject' initiated.
20.0002777777778,UC.563,Input@UC_Stockpile,73.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.563' initiating transfer from '[Node] Input@UC_Stockpile' into object 'UC_Stockpile'.
20.0002777777778,UC.563,Input@UC_Stockpile,73.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Adding request to transfer flow from entity 'UC.563' to location type 'Container' using flow regulator 'Input@UC_Stockpile.FlowRegulator'.
20.0002777777778,UC.562,Input@UC_Stockpile,74.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'UC.564' initiating transfer from '[FreeSpace] Model' into container location 'UC_Stockpile.FlowContainer'.
20.0002777777778,UC.564,UC_Stockpile,66.OnEnteredFlowContainer,[Begin],Process 'OnEnteredFlowContainer' initiated.
20.0002777777778,UC.564,UC_Stockpile,66.OnEnteredFlowContainer,[Transfer] ToOutputNode,Entity 'UC.564' initiating transfer from '[Container] UC_Stockpile.FlowContainer' into node 'Output@UC_Stockpile'.
20.0002777777778,UC.564,Output@UC_Stockpile,24.OnEnteredFromAssociatedObject,[Begin],Process 'OnEnteredFromAssociatedObject' initiated.
20.0002777777778,UC.564,Output@UC_Stockpile,24.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.564' to location type 'OutboundLink' using flow regulator 'Output@UC_Stockpile.FlowRegulator'.
20.0002777777778,--,--,--,--,Firing event 'UC_Stockpile.WeightLevelRisingAboveLowMark.Event'.
20.0002777777778,--,--,--,--,Firing event 'UC_Stockpile.WeightLevelRisingAboveMidMark.Event'.
20.0002777777778,--,--,--,--,Firing event 'UC_Stockpile.WeightLevelRisingAboveHighMark.Event'.
20.0002777777778,UC.564,Output@UC_Stockpile,24.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'UC.565' initiating transfer from '[FreeSpace] Model' into node 'CV_1701H'.
20.0002777777778,UC.565,CV_1701H,52.OnEntered,[Begin],Process 'OnEntered' initiated.
20.0002777777778,UC.565,CV_1701H,52.OnEntered,[Transfer] ToOutboundLink,Adding request to transfer flow from entity 'UC.565' to location type 'OutboundLink' using flow regulator 'CV_1701H.FlowRegulator'.
20.0002777777778,UC.565,CV_1701H,52.OnEntered,[Transfer] ToOutboundLink,Entity 'UC.566' initiating transfer from '[FreeSpace] Model' into node 'CV_1701T'.
